CustomerID,PersonID,StoreID,TerritoryID,AccountNumber,rowguid,ModifiedDate
22165,15883,NULL,4,AW00022165,BC334C3B-EEE2-415C-91D9-7A2E5C21BE37,15:07.3
22166,2938,NULL,1,AW00022166,720F50AE-A598-4646-AAD4-5EAEEF056C65,15:07.3
22167,12258,NULL,9,AW00022167,07FFFACF-EBA6-4924-BBA0-556E14D57DFC,15:07.3
22168,2471,NULL,9,AW00022168,F47CDF40-0B64-4EE7-9BD4-89903ADBA34B,15:07.3
22169,11436,NULL,9,AW00022169,5C12B6BC-0089-4853-9E63-4355F5CB67F8,15:07.3
22170,19752,NULL,9,AW00022170,33EBF940-B2A1-4DCD-93B2-9524E9B546C1,15:07.3
22171,10617,NULL,9,AW00022171,3436C55E-E091-4026-B530-2DA74F1476EE,15:07.3
22172,3824,NULL,9,AW00022172,410BD279-843F-4F52-B220-9EEDCE7C86C1,15:07.3
22173,4822,NULL,9,AW00022173,FEBBA051-CE06-4FA0-8776-041A2444E85F,15:07.3
22174,6578,NULL,9,AW00022174,E5AF01ED-F3B6-434F-90AA-412590A35850,15:07.3
22175,14148,NULL,9,AW00022175,460244AD-2531-4F28-B6DD-3CB5D8586B7E,15:07.3
22176,12477,NULL,9,AW00022176,20F0BBA3-D550-4A39-8E55-9038CFB775C5,15:07.3
22177,18816,NULL,9,AW00022177,2D970689-8B91-4CFB-8687-1E1605232E9A,15:07.3
22178,3471,NULL,9,AW00022178,A53E435A-EE6B-465F-9EF7-A0465DE76E46,15:07.3
22179,17990,NULL,9,AW00022179,89964714-38F4-43A7-8843-A2777722659C,15:07.3
22180,11008,NULL,9,AW00022180,FB4E783E-DC68-4023-B0C3-9AA7031AB4B9,15:07.3
22181,19028,NULL,9,AW00022181,1C6C9F84-D3C1-4699-96B8-0555C7CE699D,15:07.3
22182,9795,NULL,6,AW00022182,813D1F13-3504-4D81-A929-01E8002AE2D8,15:07.3
22183,17906,NULL,1,AW00022183,15648E0A-3284-4652-A496-510083C0B909,15:07.3
22184,4040,NULL,4,AW00022184,2D5AA804-7E4D-4220-B8C3-589D4E18E8BB,15:07.3
22185,5590,NULL,4,AW00022185,468678BB-F667-48D6-BDE7-7775BCFF7126,15:07.3
22186,6417,NULL,4,AW00022186,420D51C7-9AD8-4DA3-873C-4B11C8734AA4,15:07.3
22187,13062,NULL,1,AW00022187,CF224BE4-D071-4B6E-8504-D7B3A4151BE3,15:07.3
22188,12616,NULL,1,AW00022188,A6482E1B-6EF5-479F-B97F-00F4E4EA0447,15:07.3
22189,13797,NULL,1,AW00022189,9931B61F-3D15-453C-9749-68AED2673DAE,15:07.3
22190,14689,NULL,4,AW00022190,EE18A808-A829-474E-AEF0-B5183C7806E0,15:07.3
22191,16894,NULL,1,AW00022191,AF271D6C-EA13-4777-B10B-7878695BDC6C,15:07.3
22192,6071,NULL,1,AW00022192,6AC64AB3-2D6A-4313-A982-3C90D4AE1E9F,15:07.3
22193,3356,NULL,9,AW00022193,3415817F-B867-4ED5-A2D6-888EBAAE9148,15:07.3
22194,10804,NULL,9,AW00022194,A1C1C7E4-E03C-4B16-A6A3-7045ADBC9EEB,15:07.3
22195,19195,NULL,9,AW00022195,76BE04E5-B2BE-401E-A839-BED8C03CC1B9,15:07.3
22196,2459,NULL,9,AW00022196,6CEA050B-E9AA-4E36-A6C8-622326852CE7,15:07.3
22197,18440,NULL,9,AW00022197,DC22F573-2374-424F-9B44-8FE6F1AC1F42,15:07.3
22198,19315,NULL,9,AW00022198,D1D24C8D-BAE2-4CB3-84A8-B986E1D88981,15:07.3
22199,18146,NULL,9,AW00022199,247418A8-5C45-4F7F-9C6A-D947F2C70E26,15:07.3
22200,4908,NULL,9,AW00022200,27B22F2E-4648-4FE6-8EED-923361ACECFB,15:07.3
22201,20656,NULL,9,AW00022201,4B1758F7-9508-4B47-B25F-3EF33D92139C,15:07.3
22202,14789,NULL,9,AW00022202,FB284860-146C-471B-B4F8-D34F9440F435,15:07.3
22203,11979,NULL,9,AW00022203,F6C90A79-7A8B-41E3-B875-9046299EC27F,15:07.3
22204,2554,NULL,9,AW00022204,C9B4B7F1-AECD-4106-8858-50266A9FD205,15:07.3
22205,16010,NULL,9,AW00022205,5EE7B195-ACAC-4B8F-8D5C-A6FDF249D760,15:07.3
22206,19755,NULL,9,AW00022206,69DEC3D7-7CB5-4666-8B63-2E054B89B465,15:07.3
22207,15485,NULL,9,AW00022207,E9C57313-A4E9-447A-BCDC-4ABB2E0B19EF,15:07.3
22208,16762,NULL,9,AW00022208,716A4F8E-F9D2-4CD9-8A6D-BE03EF01CEA6,15:07.3
22209,3763,NULL,9,AW00022209,642A746A-61B5-44A7-A88E-9A61EF47A8CD,15:07.3
22210,4895,NULL,9,AW00022210,787D370B-E078-4F59-9255-CCC759FF2741,15:07.3
22211,14514,NULL,1,AW00022211,1CE6110F-1927-4B91-8BAC-5AF705416D73,15:07.3
22212,16548,NULL,9,AW00022212,99C635B2-F52B-4C8C-B617-E976E1AEEDDA,15:07.3
22213,10264,NULL,9,AW00022213,65878F0E-27E3-4A2D-808A-07717F6F826E,15:07.3
22214,15237,NULL,9,AW00022214,C602ECE3-15C1-4A07-97E6-E80E0C9CC91C,15:07.3
22215,6028,NULL,4,AW00022215,35D7E905-1538-4A20-A49A-E0C63184E701,15:07.3
22216,14878,NULL,4,AW00022216,A4ACA288-38ED-4BC3-AF96-3CA172C3E1EB,15:07.3
22217,6958,NULL,6,AW00022217,260F0AC5-3E5A-4BAD-BC3A-86ADFF06CE07,15:07.3
22218,6213,NULL,1,AW00022218,66927B9F-02B0-46CE-893C-4743F2A6CADD,15:07.3
22219,12188,NULL,6,AW00022219,6C4D5CB4-AAC1-4AF5-80CA-8B3DB076D6D4,15:07.3
22220,6944,NULL,1,AW00022220,C3829823-0A76-4CA9-8F1F-DDD5766BB88E,15:07.3
22221,6742,NULL,4,AW00022221,9232E2D4-9739-4B5F-8168-D1B4235536A3,15:07.3
22222,16597,NULL,4,AW00022222,21278C24-4FC4-4317-B4B1-7F36310B732F,15:07.3
22223,9791,NULL,4,AW00022223,6EA371FC-940E-4948-913C-C03B6BA81189,15:07.3
22224,2984,NULL,4,AW00022224,D744C46B-19C5-4F17-B1A7-6D06AACF7E47,15:07.3
22225,3473,NULL,1,AW00022225,27D5B055-6BAD-4B94-ACE9-3FDCC2119A1B,15:07.3
22226,20701,NULL,4,AW00022226,F5A85993-2454-4257-9867-E465EF344B41,15:07.3
22227,11580,NULL,4,AW00022227,01513967-D32E-495B-9248-151EA2265A93,15:07.3
22228,9858,NULL,1,AW00022228,2D9C8747-1C03-4B4D-88D3-17CA53968AFC,15:07.3
22229,13678,NULL,4,AW00022229,B1BA5E9B-193C-4538-AF4F-01D0ABE5BCD4,15:07.3
22230,6850,NULL,6,AW00022230,B3D0809F-0B18-4DDF-A46C-2FB57E3C38C5,15:07.3
22231,19629,NULL,4,AW00022231,5DB6683C-5CF8-40FC-B556-0B5598B8586D,15:07.3
22232,7951,NULL,6,AW00022232,674C0BC2-FAEF-4E6C-8F7E-F956182FBEC9,15:07.3
22233,4395,NULL,6,AW00022233,8AE4EF76-9861-4EFD-B49E-8F994123AE8B,15:07.3
22234,10389,NULL,6,AW00022234,8DB5509E-6962-4A47-BB49-E2B5E12DC141,15:07.3
22235,14428,NULL,4,AW00022235,E2F532E5-6EA8-4223-915C-2141ED8DB890,15:07.3
22236,16256,NULL,4,AW00022236,3A533860-8A0A-43EA-88B2-89E3A45D136F,15:07.3
22237,15294,NULL,4,AW00022237,8C20F788-10B9-43EC-98ED-67E03E8A692A,15:07.3
22238,15071,NULL,1,AW00022238,F1D09338-0A4D-4E30-BF38-BE1A15A3920F,15:07.3
22239,15489,NULL,4,AW00022239,7825BAF0-D070-48D8-A721-09F285E2B964,15:07.3
22240,13554,NULL,1,AW00022240,D40C7F72-0DD3-4721-8824-D59089C36310,15:07.3
22241,7625,NULL,1,AW00022241,23C340F9-86F6-487F-8E04-36E1D4DFD30A,15:07.3
22242,17554,NULL,1,AW00022242,3EFC10E0-7A27-427F-8BA8-8FD67D576823,15:07.3
22243,11887,NULL,1,AW00022243,EF96F08D-EE42-4F4F-BF49-9542959854E4,15:07.3
22244,8586,NULL,1,AW00022244,DB660051-3E42-4D77-B10A-06A5DE72975F,15:07.3
22245,16605,NULL,1,AW00022245,420D0A75-4550-493E-9C73-5EBB448E21F2,15:07.3
22246,8544,NULL,4,AW00022246,CCC39E21-B3CC-49F1-B459-CB53F5DB85B5,15:07.3
22247,17977,NULL,6,AW00022247,02AE54C2-7AF4-414F-872C-4A8BC9A6EE06,15:07.3
22248,19043,NULL,4,AW00022248,FBB67ABE-8685-435C-BABF-E3DFD9F074A1,15:07.3
22249,5823,NULL,4,AW00022249,C93DC21E-3413-4DA8-8D6D-CE03FD7861E4,15:07.3
22250,18725,NULL,4,AW00022250,3136F447-DE21-4471-92EF-26350BB6BC77,15:07.3
22251,4940,NULL,6,AW00022251,4899A83A-06C0-4FF9-8A13-5CF802A83898,15:07.3
22252,7932,NULL,6,AW00022252,3083D7E8-358D-4367-B7CD-C5749B0BBFD8,15:07.3
22253,3069,NULL,1,AW00022253,7D973D1B-A227-4251-BD02-A4B7B136CB3D,15:07.3
22254,3887,NULL,1,AW00022254,48622589-6826-46AF-82A1-A810BFDE44F9,15:07.3
22255,19890,NULL,1,AW00022255,11095717-92BD-4B30-911A-AEA265EAB17F,15:07.3
22256,13151,NULL,4,AW00022256,FAD738A9-24B5-4E77-AE4A-BEE8DA9B033A,15:07.3
22257,17864,NULL,4,AW00022257,662A3761-2E83-437B-A43A-AC02377289A2,15:07.3
22258,3467,NULL,4,AW00022258,5AB0AB54-CAD4-4324-AAA0-AE2CBADABF38,15:07.3
22259,4510,NULL,1,AW00022259,7A1DC142-4931-4B2F-B518-13605F0F72A3,15:07.3
22260,10938,NULL,1,AW00022260,6F8D8EB6-4AC7-4C15-BDBE-964BDC0F4AB7,15:07.3
22261,16897,NULL,4,AW00022261,0291D3F7-D1A7-4B53-8572-CE5C49BA71D4,15:07.3
22262,4682,NULL,4,AW00022262,5166E667-13D2-4167-874E-3D0798831783,15:07.3
22263,15011,NULL,1,AW00022263,DEB683F4-8040-4A13-8EAD-721F8A2BDBE7,15:07.3
22264,3110,NULL,6,AW00022264,AE6D221C-0688-4B0E-8E7F-B1835B028C34,15:07.3
22265,15292,NULL,6,AW00022265,E772B060-7832-4D05-9973-28BD3DDE569D,15:07.3
22266,19734,NULL,4,AW00022266,972BB513-C321-4979-BF7A-98DF2C7B1927,15:07.3
22267,11737,NULL,6,AW00022267,306E086D-AC29-41F6-A57A-0AFAED44D9FF,15:07.3
22268,2801,NULL,6,AW00022268,1D992EE0-8F92-4863-9C20-B0313C133F30,15:07.3
22269,5576,NULL,4,AW00022269,C1365973-FAFA-4B72-AE39-26EAB3BCA528,15:07.3
22270,13216,NULL,4,AW00022270,D0A49261-4260-4C2A-ABD3-D90B0787E2A5,15:07.3
22271,16489,NULL,4,AW00022271,D1AB212B-F2B1-497B-AC1A-7A74867DF867,15:07.3
22272,2464,NULL,4,AW00022272,ED0D625A-E2B2-400E-909A-FF4B8678514F,15:07.3
22273,19683,NULL,4,AW00022273,6F938F6D-81F5-42FE-A0FB-544689F60F8B,15:07.3
22274,5262,NULL,1,AW00022274,6E9C0FC5-0316-47DC-A3B6-A07264F4C4BF,15:07.3
22275,15179,NULL,4,AW00022275,5A1212BB-4523-43A8-8270-9269FB3B95A9,15:07.3
22276,8229,NULL,4,AW00022276,F36A9456-81B8-4A41-A5C6-8BDE8424CFB2,15:07.3
22277,8152,NULL,1,AW00022277,72090BEF-5857-4846-8E45-280BC190A6BD,15:07.3
22278,8268,NULL,6,AW00022278,D7EDC5D3-D663-42D6-9AF2-F8150EA19364,15:07.3
22279,8015,NULL,4,AW00022279,7CD7705F-7344-4596-BF3F-A46EDE034B92,15:07.3
22280,16586,NULL,4,AW00022280,29409685-DB21-4A6C-8574-ADF687F20F0F,15:07.3
22281,7124,NULL,4,AW00022281,23079EE1-320B-4625-A90A-7B00F1936AA8,15:07.3
22282,6409,NULL,1,AW00022282,F33B5348-3C30-4A64-AEA5-1196460DA57F,15:07.3
22283,5009,NULL,1,AW00022283,11421502-8721-408F-B485-8B6DBEA3ABE8,15:07.3
22284,14347,NULL,4,AW00022284,2090EC9B-9FE6-441C-AA2C-4B81110B9BCC,15:07.3
22285,10637,NULL,6,AW00022285,7A0A4E51-736D-4FB7-971A-DE586FE30F85,15:07.3
22286,5846,NULL,4,AW00022286,57F53127-CFDF-4C9A-9A81-135712F76247,15:07.3
22287,19179,NULL,4,AW00022287,72B8FEC5-5A90-40EC-958E-F7444BB84411,15:07.3
22288,7481,NULL,1,AW00022288,ECC4BC4F-2AA4-46E0-94E0-B88E98F6BA38,15:07.3
22289,5694,NULL,4,AW00022289,D4B3B4B3-3444-433F-A787-92E28107785D,15:07.3
22290,7233,NULL,1,AW00022290,203D1846-F422-45F8-8353-AD6A46825EEE,15:07.3
22291,15293,NULL,4,AW00022291,B2051202-80D3-4B4A-88D9-DFB985874F88,15:07.3
22292,18597,NULL,4,AW00022292,22DA4647-7D26-47E0-8B64-22EDF089CE75,15:07.3
22293,11384,NULL,4,AW00022293,72FA6DC0-7BB3-4DCB-BA3B-6716161876DB,15:07.3
22294,11341,NULL,4,AW00022294,DAE2EE40-40C1-4511-8002-6FC1706AEB98,15:07.3
22295,8694,NULL,4,AW00022295,689638CE-6A9D-433E-AFBC-E99A8049B213,15:07.3
22296,18159,NULL,4,AW00022296,8983F125-051C-4C47-B4BF-0F401B0BB21E,15:07.3
22297,11410,NULL,4,AW00022297,05290CB0-3B7A-457F-BFD9-307FA0FF79E4,15:07.3
22298,4603,NULL,4,AW00022298,1894824D-BA25-4FB1-B8F3-EEB3EA743B8B,15:07.3
22299,15121,NULL,6,AW00022299,34DB9D50-A27D-430F-A5B5-7BCACBD0E2ED,15:07.3
22300,20598,NULL,1,AW00022300,193E0359-B5D4-40F3-AAA3-7FCE1CA1273D,15:07.3
22301,12067,NULL,4,AW00022301,D5D32457-34BE-4FA3-9B90-DD0E2AD31BC8,15:07.3
22302,12611,NULL,10,AW00022302,026E0754-C0B3-45FA-934F-BAC6888F2C75,15:07.3
22303,19192,NULL,7,AW00022303,331EC570-83CC-4A2D-8359-A1E51EA5BE0E,15:07.3
22304,7074,NULL,10,AW00022304,17503C88-95A0-40FD-9A8C-6BB516E12DE9,15:07.3
22305,14388,NULL,10,AW00022305,50098AF9-6A8F-42BE-8BE5-ED6EB55697BC,15:07.3
22306,8170,NULL,7,AW00022306,D3BCE124-0829-49F8-BE38-38BA0BF86B80,15:07.3
22307,12617,NULL,8,AW00022307,146470B4-02D7-41DC-B0D1-59F723381292,15:07.3
22308,19641,NULL,10,AW00022308,1952F443-4870-4986-B035-56F8D8FF1026,15:07.3
22309,17454,NULL,10,AW00022309,F964AC61-FC96-416C-A515-589D7DCAF0E1,15:07.3
22310,8046,NULL,8,AW00022310,8729D54C-EE67-438E-BC89-B859483C64B2,15:07.3
22311,10812,NULL,10,AW00022311,E6AFE4E1-0E07-4EE6-B288-C7BEC493532B,15:07.3
22312,10705,NULL,7,AW00022312,4345D137-FF7E-41D5-9DCD-4A2DC9FA1877,15:07.3
22313,2942,NULL,10,AW00022313,289E1429-96F3-44EA-B254-83195DA841FC,15:07.3
22314,19766,NULL,7,AW00022314,0F530524-49A6-4B40-B4D8-B60409043627,15:07.3
22315,10184,NULL,10,AW00022315,B1DEB0CC-8D61-43A2-BB7E-A7DE15FAED42,15:07.3
22316,9750,NULL,7,AW00022316,ADB4594A-52A5-4039-9761-F88F53A43A6C,15:07.3
22317,3527,NULL,8,AW00022317,A99F4858-6695-4377-805B-6D364F1ED0DF,15:07.3
22318,6427,NULL,8,AW00022318,83C9606F-6DFA-4A44-AC6A-45F6DEFC8253,15:07.3
22319,18296,NULL,7,AW00022319,53C86470-9576-47A7-80B1-295CA35173CB,15:07.3
22320,14766,NULL,10,AW00022320,8AA15C22-E502-45B5-ACB7-A6FB19FB7BD0,15:07.3
22321,17344,NULL,10,AW00022321,128D3E03-4370-474B-89DE-481773CC026F,15:07.3
22322,13244,NULL,7,AW00022322,4477F7ED-9207-4863-8DDB-2448F3F2F6DB,15:07.3
22323,2489,NULL,7,AW00022323,C6ADA3BB-103E-4DDC-9EA4-91F2A43CD6A8,15:07.3
22324,10558,NULL,7,AW00022324,2B156AC9-B345-4D36-8953-A04487DF8D36,15:07.3
22325,17328,NULL,10,AW00022325,F585B77A-4268-49AE-8983-030833F9265C,15:07.3
22326,8610,NULL,1,AW00022326,55B50432-35DC-4790-85F5-CD4F46CE1C67,15:07.3
22327,5433,NULL,1,AW00022327,3B106642-4765-455D-9FE4-AFA6EF693C77,15:07.3
22328,11309,NULL,1,AW00022328,B929DCD3-EDF3-42CD-B418-4F6950A2F7AB,15:07.3
22329,19618,NULL,1,AW00022329,AEDE4FCB-7DED-4554-B339-F3944B43921F,15:07.3
22330,17309,NULL,4,AW00022330,BE14CE24-CE10-4967-9C8B-A2E6BCB8705C,15:07.3
22331,8393,NULL,4,AW00022331,F8E181E7-2447-47AD-B5A9-005F5CBD525B,15:07.3
22332,7172,NULL,6,AW00022332,10E6A793-BF99-4D25-BF8D-67A82A18C710,15:07.3
22333,8401,NULL,1,AW00022333,3AA9FE04-6E80-454E-BCBA-7938EE74A335,15:07.3
22334,12661,NULL,1,AW00022334,23EEB7E6-5EA2-4437-AB46-DECB96F23AD3,15:07.3
22335,18614,NULL,1,AW00022335,EF9C537F-5813-4A08-95AC-0FB2F45743A0,15:07.3
22336,18337,NULL,4,AW00022336,ED9FCBCA-5B38-49A1-83C7-CEA69A23A834,15:07.3
22337,3420,NULL,4,AW00022337,B247B54A-DAF3-48B8-A05F-3853C3FBEDAD,15:07.3
22338,5714,NULL,4,AW00022338,DF033E6F-67AC-47D9-98DE-D0C99E7E3F1C,15:07.3
22339,4581,NULL,1,AW00022339,68B17CFA-7DD1-45EA-8C3F-C6614C66D55E,15:07.3
22340,16847,NULL,4,AW00022340,C494BBA7-9E9F-43C1-AD57-14A63648FF55,15:07.3
22341,12878,NULL,1,AW00022341,98DB80DC-2E1D-4AAF-A7B1-07F13EA23DCF,15:07.3
22342,12430,NULL,1,AW00022342,33B474FF-C041-45AD-975D-BCD1F8D4E6B8,15:07.3
22343,7183,NULL,1,AW00022343,CB29D464-4190-4B89-9AC1-ACD4FDE5C7E6,15:07.3
22344,17356,NULL,4,AW00022344,DD75BCEA-DF97-462F-92F7-38AB2819DE89,15:07.3
22345,3016,NULL,4,AW00022345,0F1926A9-4C17-4287-8D67-9E3BA1162072,15:07.3
22346,8564,NULL,4,AW00022346,F94E2243-D4D5-415F-B929-C939DD5DDBB9,15:07.3
22347,3966,NULL,4,AW00022347,6293166E-0EE4-4879-9920-5332BF5A0127,15:07.3
22348,8688,NULL,4,AW00022348,1AE2D7FB-7D28-40B9-B04B-A393A1811D30,15:07.3
22349,15303,NULL,6,AW00022349,FC4ED7DD-C563-4170-93A2-A27AC7798E04,15:07.3
22350,7370,NULL,1,AW00022350,A6763F17-AA33-4D5C-8BCA-5F1D3B7FDE99,15:07.3
22351,12462,NULL,1,AW00022351,A05BECF0-F4BB-44B7-9851-D08FCEE4F72F,15:07.3
22352,11913,NULL,4,AW00022352,5BC5E3DC-F1C9-4419-88BA-666C0B21011E,15:07.3
22353,10921,NULL,6,AW00022353,A9FC34A5-F29C-4ADA-BFA5-1A0A7952B603,15:07.3
22354,10525,NULL,6,AW00022354,B4ED2BF2-464A-4E4A-8126-D86A34C2883D,15:07.3
22355,17629,NULL,4,AW00022355,644A3889-AA19-4E6C-B5B9-3F707CD1EAE3,15:07.3
22356,14301,NULL,4,AW00022356,B2932F2D-9420-479F-9A8D-0E522BAAC7FD,15:07.3
22357,6645,NULL,4,AW00022357,BEE15672-030F-4D5B-A0ED-2C7B2C31979A,15:07.3
22358,2892,NULL,4,AW00022358,DD2525EE-3459-491F-9813-02D6B78A5E69,15:07.3
22359,17958,NULL,6,AW00022359,D6C95EAD-E11F-4EBD-A805-B1E0F6253E78,15:07.3
22360,15764,NULL,1,AW00022360,17B707A4-397A-4E1A-8204-94E0A64884CE,15:07.3
22361,17837,NULL,4,AW00022361,6C6A5972-23D7-4F45-A245-FDBEC6363D16,15:07.3
22362,6267,NULL,4,AW00022362,41E499EC-BD39-483D-9732-5638CC85EF4C,15:07.3
22363,7844,NULL,6,AW00022363,F18654F2-0D68-4738-A238-5B5334E290CA,15:07.3
22364,2961,NULL,4,AW00022364,1AF76DB5-61D5-4785-8024-216B8EEF66F9,15:07.3
22365,14721,NULL,4,AW00022365,2CBBC417-F132-4278-948D-AA081A81D9D2,15:07.3
22366,6446,NULL,6,AW00022366,D87E4481-1421-4134-BB9D-0906D2BD5225,15:07.3
22367,19876,NULL,4,AW00022367,45D9805F-3314-4CF2-AED9-1F1406AA45BB,15:07.3
22368,13632,NULL,1,AW00022368,E156C986-C218-442C-8BAB-9AAEC4AF3665,15:07.3
22369,13072,NULL,4,AW00022369,48D5AF9B-6B86-447A-9894-C89053FC3AF1,15:07.3
22370,20084,NULL,4,AW00022370,78209533-BFFA-4157-A700-AFB21219AD95,15:07.3
22371,13597,NULL,6,AW00022371,D3236006-7061-44E7-8621-B9B533AA386C,15:07.3
22372,8125,NULL,4,AW00022372,6250CB8E-B981-4505-8384-4EE0100FC1C9,15:07.3
22373,3304,NULL,6,AW00022373,5D4C78C8-F4E9-4682-9ECA-0659636BE946,15:07.3
22374,5645,NULL,1,AW00022374,6034F659-BDD1-4D83-9617-DFCDE5FF4CEF,15:07.3
22375,11385,NULL,4,AW00022375,897E8AA8-50B4-467B-9173-A8EF3F4C5640,15:07.3
22376,4626,NULL,1,AW00022376,03064B79-2B00-4F0C-8894-AF467109974A,15:07.3
22377,13275,NULL,7,AW00022377,E538DE1E-CB94-49EB-8957-417CDB3DFD9E,15:07.3
22378,9837,NULL,7,AW00022378,AC252259-707B-452B-BDE9-E6B2FD9974A0,15:07.3
22379,13134,NULL,7,AW00022379,63D07BD5-1DBF-460D-9F5B-957EAE6A5593,15:07.3
22380,9360,NULL,8,AW00022380,B07E0FC3-FC3B-4E1F-9BAE-19FF896BCFDE,15:07.3
22381,6045,NULL,8,AW00022381,64D3A689-FCBF-4F95-9C1A-823C057D74C7,15:07.3
22382,17269,NULL,10,AW00022382,4085229D-7A25-45C5-9A7E-CECE879C0E33,15:07.3
22383,13699,NULL,10,AW00022383,BFD1FCB8-D3CC-4E00-BBDD-B5F726720687,15:07.3
22384,8979,NULL,8,AW00022384,BC77913A-D696-449F-8692-68AC01A58B1A,15:07.3
22385,16462,NULL,10,AW00022385,BDFC9F56-DBEB-4C5E-9B86-ABEB6AA38A66,15:07.3
22386,7710,NULL,8,AW00022386,5EF0B479-94DB-4084-B60B-387492CB92AD,15:07.3
22387,6019,NULL,8,AW00022387,3A21F755-BCE4-4472-BC92-9D7919D1EC15,15:07.3
22388,20312,NULL,10,AW00022388,75A27BE9-C5FC-4956-BE8B-289B5071E5DD,15:07.3
22389,13186,NULL,8,AW00022389,71EF3AF0-AC46-4B85-A08D-224E627F88CE,15:07.3
22390,19627,NULL,8,AW00022390,A0D44A43-3039-43A4-A584-67FB6C77A53D,15:07.3
22391,7888,NULL,8,AW00022391,719A1CFD-FB41-4346-A9CC-785AC15AC4AE,15:07.3
22392,8226,NULL,7,AW00022392,CC596158-9495-4E96-8EA0-257BDF64EE98,15:07.3
22393,18965,NULL,8,AW00022393,01140F75-8107-4838-943E-35F23BCB678B,15:07.3
22394,7187,NULL,7,AW00022394,3746C5FD-8C0E-4032-8F0B-11E34C245D98,15:07.3
22395,8005,NULL,7,AW00022395,128A6B86-853D-4382-BD0C-D10FFD336736,15:07.3
22396,9834,NULL,10,AW00022396,039783A4-B919-4B4B-8761-3BDF4D7EB6BE,15:07.3
22397,10036,NULL,7,AW00022397,C3AF3FE7-8B20-4271-B6AA-73AE5E329862,15:07.3
22398,14492,NULL,8,AW00022398,1FFAC955-3F98-478D-B9A2-ECC99030583B,15:07.3
22399,10925,NULL,9,AW00022399,8822EF32-D5A1-4F8A-B2E7-B2DE5A7F8B71,15:07.3
22400,11238,NULL,9,AW00022400,360066CB-B25B-4B78-A316-2FB4ECF1C567,15:07.3
22401,13862,NULL,9,AW00022401,709BFF56-65E3-4B52-9E90-DBC23DD3F2FF,15:07.3
22402,7062,NULL,9,AW00022402,CFBB87B7-70F4-4760-9444-1500D3BE44DB,15:07.3
22403,4202,NULL,9,AW00022403,95B5762C-52D2-4ED6-BD85-95BF261AB7C5,15:07.3
22404,17718,NULL,9,AW00022404,BB2F6E95-4C5B-4559-8C97-F0BF42B4E744,15:07.3
22405,5233,NULL,9,AW00022405,B8B9BF3B-EB38-439C-A71B-38A1C136B402,15:07.3
22406,20602,NULL,9,AW00022406,C74FD22C-4E0F-451E-B154-C258D2E6AD6B,15:07.3
22407,9969,NULL,9,AW00022407,07C6581A-0ACB-4762-91AC-FEC40EB609CA,15:07.3
22408,7220,NULL,9,AW00022408,5F772995-F804-4540-B161-250575D1DCC0,15:07.3
22409,15413,NULL,9,AW00022409,7327EB6F-EACA-4FDE-91D2-A9EEA13E4F5B,15:07.3
22410,19617,NULL,9,AW00022410,B3AEC627-61F9-43AF-B2B4-012D864EFE63,15:07.3
22411,20725,NULL,9,AW00022411,C23E3FBD-A6F2-420A-AD85-4326DFF0C256,15:07.3
22412,9232,NULL,9,AW00022412,CFF652D4-431D-4370-A0B9-E0B492CECB1F,15:07.3
22413,10734,NULL,7,AW00022413,1157CEE7-3061-47FF-9F19-1B063FFBE84B,15:07.3
22414,5457,NULL,8,AW00022414,ED13BA8E-9992-4700-8749-711984443E56,15:07.3
22415,9649,NULL,8,AW00022415,F6D07587-A786-4341-AE8A-84C283D4A997,15:07.3
22416,10438,NULL,10,AW00022416,1386E1CB-90CF-4367-9AAA-43801CD45901,15:07.3
22417,17112,NULL,7,AW00022417,0E45FF91-BC3E-4D6E-B105-7584687DD0DE,15:07.3
22418,18673,NULL,10,AW00022418,C3E0D8A1-A949-4FBF-9358-9F2830BC7B1E,15:07.3
22419,11780,NULL,7,AW00022419,E7751201-9C56-4209-B2F9-6D33DDA55E14,15:07.3
22420,5090,NULL,7,AW00022420,D781FB6C-1273-4C9B-B897-4223E44D8BA8,15:07.3
22421,11603,NULL,10,AW00022421,23B6A0AA-6857-4CCD-A47F-1886F62A31B9,15:07.3
22422,16625,NULL,10,AW00022422,892F917C-30FD-440F-B1CF-E7BE9E06FD4E,15:07.3
22423,19566,NULL,7,AW00022423,A4E86A34-A41A-4759-BCBA-158D690E0F77,15:07.3
22424,13209,NULL,7,AW00022424,7A85BC7A-D42C-40FE-9EBD-6D9745C1A73E,15:07.3
22425,11179,NULL,7,AW00022425,97B35C47-0701-4E60-8198-6300D483C84A,15:07.3
22426,2642,NULL,7,AW00022426,E63350E1-D843-4DC3-A300-0C62C6895F31,15:07.3
22427,13394,NULL,10,AW00022427,A8826DD0-2388-4027-A153-344604618183,15:07.3
22428,11477,NULL,10,AW00022428,4D836884-4BB1-4D44-8B1F-835B44847EEA,15:07.3
22429,15423,NULL,10,AW00022429,0D20A8EA-D87D-49ED-9387-B8ED791EE4C8,15:07.3
22430,9408,NULL,7,AW00022430,D8110114-4110-4F37-874A-0D7512872E18,15:07.3
22431,10117,NULL,7,AW00022431,E2559FA6-6C81-48D5-9C5F-E3C2D1E9039D,15:07.3
22432,8561,NULL,8,AW00022432,B3A284A0-DE50-47EB-B2D7-FF7D55AD069D,15:07.3
22433,4114,NULL,10,AW00022433,781EA5D6-A59A-46B3-A535-B5F1F995E1A9,15:07.3
